AREA,AREA_NAME,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
41860,"San Francisco-Oakland-Hayward, CA",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6330,8.1,2.559,1.22,50.33,104680,2.5,27.88,34.32,44.93,63.58,80.3,57980,71380,93460,132240,167020,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,17740,5.3,7.175,0.78,39.34,81830,2.1,18.28,25.88,33.94,48.53,66.47,38030,53830,70600,100950,138250,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-9011,Demonstrators and Product Promoters,detailed,2200,33,0.891,1.68,17.58,36560,4.2,11.48,12.35,15.02,19.27,29.13,23890,25690,31240,40090,60580,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-9021,Real Estate Brokers,detailed,1050,31.6,0.425,1.46,*,*,*,*,*,*,*,*,*,*,*,*,*,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-9022,Real Estate Sales Agents,detailed,2310,20,0.933,0.84,34.17,71070,8.7,11.91,20.18,28.53,52.34,61.1,24770,41970,59350,108870,127080,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-9031,Sales Engineers,detailed,2510,12.2,1.015,2.35,60.45,125730,3.7,33.12,40.93,57.43,75.26,92.18,68900,85140,119460,156530,191730,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-9041,Telemarketers,detailed,860,42.2,0.346,0.38,16.07,33420,4.2,11.59,12.58,14.59,17.44,19.94,24100,26160,30340,36280,41480,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-0000,Office and Administrative Support Occupations,major,284830,1.4,115.217,0.87,25.62,53290,0.9,14.71,18.1,24.11,30.96,38.89,30600,37650,50150,64400,80890,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,23180,3.2,9.378,0.93,34.23,71190,1,21.06,26.16,32.46,40.86,50.27,43800,54410,67530,85000,104560,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-2011,"Switchboard Operators, Including Answering Service",detailed,970,13.7,0.392,0.85,23.83,49560,2.4,14.7,18.08,25.15,29.15,31.74,30580,37600,52320,60630,66030,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-2021,Telephone Operators,detailed,70,44.9,0.029,0.89,23.31,48480,8.2,15.95,19.41,22.51,26.28,31.64,33180,40370,46820,54650,65820,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-2099,"Communications Equipment Operators, All Other",detailed,**,**,**,**,31.49,65500,3.9,24.69,28.57,32.52,35.65,37.39,51360,59420,67640,74140,77770,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3011,Bill and Account Collectors,detailed,2310,22.8,0.935,0.58,26.84,55830,4.5,15.3,19.4,25.65,33.87,40.24,31810,40350,53350,70460,83700,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3021,Billing and Posting Clerks,detailed,6090,7.8,2.465,0.78,24.09,50120,1.8,14.97,19.51,23.43,28.78,34.72,31140,40590,48740,59860,72210,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,23350,3.6,9.443,0.92,26.44,54980,1,15.21,20.83,26.48,31.07,37.6,31630,43330,55080,64630,78200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3041,Gambling Cage Workers,detailed,170,20.1,0.069,0.71,14.5,30160,2.8,11.88,12.76,14.06,15.4,18.57,24710,26550,29250,32030,38630,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3051,Payroll and Timekeeping Clerks,detailed,2910,6,1.177,1.21,30.42,63280,1.3,19.47,24.97,29.52,36.04,43.37,40490,51930,61400,74970,90200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3061,Procurement Clerks,detailed,750,16.7,0.303,0.67,24.36,50680,1.6,17.78,20.62,23.96,28,31.21,36990,42890,49830,58250,64920,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3071,Tellers,detailed,6940,10.4,2.807,0.93,17.39,36170,2.7,13.13,14.83,17.08,19.28,22.69,27320,30850,35530,40090,47200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-3099,"Financial Clerks, All Other",detailed,650,36.3,0.263,1.27,22.84,47510,2.6,15.32,18.14,22.02,25.95,30.36,31870,37730,45790,53970,63150,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4011,Brokerage Clerks,detailed,1040,15.9,0.421,1.29,29.61,61580,4.5,17.54,24.14,30.18,35.97,39.63,36480,50210,62780,74810,82430,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4031,"Court, Municipal, and License Clerks",detailed,1450,0.3,0.588,0.56,33.11,68870,3.7,17.97,23.63,33.87,41.46,47.55,37380,49150,70450,86230,98900,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,240,25.8,0.095,0.52,22.75,47330,3.2,15.85,17.52,21.02,26.72,31.97,32960,36450,43730,55580,66510,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4051,Customer Service Representatives,detailed,31300,6.7,12.66,0.64,23.66,49200,1.3,14.55,17.22,21.73,28.19,35.92,30270,35810,45200,58640,74720,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4061,"Eligibility Interviewers, Government Programs",detailed,1940,3.1,0.786,0.83,32.91,68450,4.6,21.97,28.08,32.09,38.09,45.79,45700,58410,66750,79220,95250,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4071,File Clerks,detailed,1790,12.5,0.724,1.04,19.83,41240,3.3,11.89,14.09,17.96,25.37,30.77,24730,29310,37360,52760,63990,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,3670,5.7,1.486,0.81,18.96,39440,2.6,12.73,15.77,18.27,22.27,27,26490,32800,38000,46310,56160,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4111,"Interviewers, Except Eligibility and Loan",detailed,2380,13.4,0.962,0.75,26.53,55180,1.8,17.75,21.83,27,30.62,35.29,36930,45400,56150,63690,73400,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4121,"Library Assistants, Clerical",detailed,1180,10,0.479,0.82,20.96,43600,7.1,12.25,15.33,19.54,26.28,31.36,25490,31890,40630,54670,65230,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4131,Loan Interviewers and Clerks,detailed,2980,11,1.205,0.85,23.93,49770,1.8,14.19,18.63,24.5,29.06,32.09,29510,38750,50950,60450,66750,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4141,New Accounts Clerks,detailed,420,47.7,0.169,0.57,21.58,44890,5.5,16,17.45,21.12,25.21,28.73,33290,36300,43920,52430,59750,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4151,Order Clerks,detailed,3880,17.6,1.571,1.68,21.74,45220,2.5,14.27,16.79,20.26,25.36,30.38,29680,34910,42140,52750,63200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,1790,9,0.723,0.9,25.66,53370,1.7,15.7,18.96,24.88,31.21,38.28,32650,39430,51740,64910,79610,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4171,Receptionists and Information Clerks,detailed,11370,5.5,4.601,0.64,19.23,39990,1.7,12.92,15.39,18.08,22.08,27.11,26870,32010,37600,45920,56390,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2680,8.7,1.084,1.29,*,*,*,*,*,*,*,*,*,*,*,*,*,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-4199,"Information and Record Clerks, All Other",detailed,2540,5.3,1.026,0.98,27.48,57150,1.5,18.86,22.53,27.13,31.22,37.63,39220,46860,56440,64940,78270,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5011,Cargo and Freight Agents,detailed,1970,14.6,0.797,1.22,24.33,50610,6.7,13.93,15.87,22.48,30.02,40.41,28980,33020,46760,62430,84040,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5021,Couriers and Messengers,detailed,1430,22.5,0.578,1.14,20.34,42320,5.8,13.42,15.47,19.09,25.86,29.11,27910,32170,39700,53780,60550,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5031,Public Safety Telecommunicators,detailed,860,9.3,0.347,0.53,41.64,86620,2.4,26.01,34.93,43.22,48.93,56.28,54110,72660,89900,101780,117050,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2870,11.7,1.161,0.86,25.98,54040,5.2,15.26,17.36,23.03,32.13,43.45,31740,36120,47900,66830,90370,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5041,"Meter Readers, Utilities",detailed,110,18.2,0.043,0.21,36.84,76620,4.3,21.17,31.99,38.63,44.66,48.58,44040,66540,80340,92890,101050,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5051,Postal Service Clerks,detailed,1000,0,0.406,0.73,25.15,52310,1.5,17.2,20.76,29.2,29.21,29.8,35770,43170,60740,60750,61970,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5052,Postal Service Mail Carriers,detailed,4730,0,1.915,0.83,27.03,56220,2.1,19.04,21.6,30.96,30.97,30.97,39600,44930,64400,64410,64420,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,2540,0,1.027,1.47,25.66,53370,2.1,17.19,19.96,28.92,29.21,29.45,35760,41520,60150,60750,61270,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5061,"Production, Planning, and Expediting Clerks",detailed,6570,6.2,2.658,1.05,30.38,63180,1.1,19.32,24.22,29.38,35.53,42.94,40190,50370,61100,73900,89310,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,9660,10.6,3.907,0.81,20.63,42910,1.1,13.82,16.1,19.07,24.88,29.79,28750,33490,39660,51750,61970,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,1430,24.8,0.58,1.4,20.02,41640,4.4,12.96,15,20.19,23.98,27.98,26950,31200,42000,49880,58200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,14770,6.2,5.975,1.62,39.66,82480,2.2,25.86,31.27,38.59,46.95,54.92,53780,65050,80260,97650,114230,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-6012,Legal Secretaries and Administrative Assistants,detailed,3610,12,1.46,1.28,33.65,69990,3.3,20.91,26.52,32.29,41.48,48.26,43490,55170,67160,86280,100370,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-6013,Medical Secretaries and Administrative Assistants,detailed,11110,6,4.495,1.09,23.62,49140,2.1,15.97,18.4,23.04,28.56,33.16,33210,38270,47910,59400,68970,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,28810,4,11.655,0.84,24.6,51170,2.3,15.72,19.16,23.79,28.93,34.64,32690,39850,49480,60170,72040,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9021,Data Entry Keyers,detailed,2150,11.4,0.87,0.8,20.09,41790,2.6,13.2,16.24,19.68,24.08,28.05,27460,33780,40930,50080,58350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9022,Word Processors and Typists,detailed,670,19.2,0.273,0.84,30.58,63600,4.4,21.06,25.2,32.47,36.6,39.08,43810,52410,67540,76120,81280,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9031,Desktop Publishers,detailed,**,**,**,**,30.91,64290,14.8,17.24,24.37,28.92,41.49,46.14,35860,50680,60140,86300,95970,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9041,Insurance Claims and Policy Processing Clerks,detailed,3740,10.1,1.514,0.87,25.71,53480,2.9,16.1,19.4,25,30.62,37.72,33480,40350,52000,63680,78450,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,850,34.1,0.346,0.61,18.76,39020,6.9,12.29,14.12,17.6,22.33,27.39,25570,29360,36620,46450,56980,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9061,"Office Clerks, General",detailed,38970,4.3,15.764,0.78,22.56,46920,1.5,12.61,16.45,21.18,27.83,34.6,26240,34220,44050,57890,71960,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9071,"Office Machine Operators, Except Computer",detailed,670,38,0.27,0.86,17.31,35990,3.5,12.85,13.63,14.94,20.02,25.42,26720,28360,31080,41640,52880,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9081,Proofreaders and Copy Markers,detailed,170,30.6,0.069,1.31,24.62,51200,4.9,15.09,17.34,23,30.14,37.04,31380,36070,47840,62680,77030,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9111,Statistical Assistants,detailed,190,23.9,0.076,1.14,26.36,54820,4.7,16.4,19.76,26.37,31.99,37.42,34120,41110,54850,66550,77840,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",43-9199,"Office and Administrative Support Workers, All Other",detailed,7310,10.8,2.956,2.31,21.71,45160,7.2,12.05,14.16,19.26,28.42,34.95,25070,29450,40070,59110,72700,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-0000,"Farming, Fishing, and Forestry Occupations",major,2590,18.6,1.048,0.32,18.44,38360,3.6,12.1,13.71,17.34,22.01,25.65,25160,28520,36080,45780,53350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,160,35.9,0.064,0.41,26.02,54120,6.8,16.53,19.15,26.36,29.55,37.07,34390,39830,54840,61470,77100,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-2011,Agricultural Inspectors,detailed,50,15.7,0.02,0.21,34.56,71880,3.8,22.27,27.39,35.24,43.33,47.55,46330,56980,73300,90120,98910,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-2091,Agricultural Equipment Operators,detailed,**,**,**,**,17.28,35950,7.5,12.51,13.63,16.64,21.03,23.55,26010,28340,34610,43750,48990,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,1750,22.4,0.707,0.35,18,37430,4.5,12.4,13.97,17.56,21.63,23.94,25800,29070,36530,44990,49800,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,190,27.8,0.078,0.31,17.12,35610,7.2,12.49,13.8,16.23,18.51,24.36,25980,28710,33770,38490,50660,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-2099,"Agricultural Workers, All Other",detailed,50,36.9,0.021,0.46,19.44,40440,15.6,11.77,13.36,19.53,23.5,29.54,24470,27790,40610,48880,61450,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",45-4011,Forest and Conservation Workers,detailed,**,**,**,**,13.47,28010,5,11.19,11.46,11.91,13.91,17.03,23280,23840,24780,28940,35410,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-0000,Construction and Extraction Occupations,major,100140,2.1,40.509,0.96,36.06,75000,1.6,18.64,24.66,32.69,45.96,59.57,38760,51290,67990,95590,123900,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,8420,6.8,3.404,0.8,47.88,99580,2.5,25.89,35.59,46.91,60.05,74.01,53850,74020,97580,124910,153940,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2011,Boilermakers,detailed,70,21.2,0.03,0.28,41.65,86630,6.9,17.51,39.73,44.76,50,57.67,36430,82640,93100,104000,119950,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2021,Brickmasons and Blockmasons,detailed,580,44.7,0.237,0.57,*,*,*,*,*,*,*,*,*,*,*,*,*,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2022,Stonemasons,detailed,310,45.1,0.124,1.47,*,*,*,*,*,*,*,*,*,*,*,*,*,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2031,Carpenters,detailed,18490,6.1,7.478,1.5,34.37,71490,1.8,20.22,25.84,32.68,43.09,51.52,42050,53750,67980,89630,107160,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2041,Carpet Installers,detailed,690,35.5,0.281,1.58,30.86,64200,16.6,12.38,17.26,25.75,39.61,63.33,25740,35890,53570,82380,131720,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,980,28.4,0.398,3.59,31.99,66540,12.5,15.56,17.94,27.65,43.09,54.09,32360,37320,57500,89620,112510,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2044,Tile and Stone Setters,detailed,700,16.1,0.285,1.03,28.56,59410,5.4,17.43,21.11,26.72,33.68,45.08,36250,43920,55580,70050,93770,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2051,Cement Masons and Concrete Finishers,detailed,3240,16.1,1.311,0.98,31.42,65350,4,20.98,24.98,29.84,37.34,45.7,43650,51970,62060,77670,95070,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2061,Construction Laborers,detailed,14900,8.7,6.027,0.87,26.91,55970,1.9,16.37,19.59,27.23,33.27,38.01,34060,40740,56640,69200,79060,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,290,29.1,0.118,0.38,30.75,63960,5.7,20.79,25.43,28.99,35.53,43.96,43250,52900,60290,73900,91450,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2072,Pile Driver Operators,detailed,200,39.8,0.081,3.38,43.86,91240,3.3,34.24,41.72,44.96,48.21,50.16,71210,86770,93530,100280,104330,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,3890,8.7,1.572,0.57,41.46,86240,1.5,27.66,35.94,43.35,48.14,51.78,57540,74750,90160,100120,107700,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2081,Drywall and Ceiling Tile Installers,detailed,3280,22.8,1.325,1.89,33.99,70700,4.1,17.7,25.71,33.73,44.1,49.08,36820,53480,70160,91720,102090,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2082,Tapers,detailed,660,33.6,0.268,2.19,32.54,67680,5.5,19.93,24.15,31.65,40.94,47.83,41450,50240,65820,85160,99480,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2111,Electricians,detailed,11550,6,4.674,1,48.27,100400,4.5,25.65,32.75,48.91,61.81,74.5,53340,68130,101730,128560,154960,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2121,Glaziers,detailed,1020,38.2,0.411,1.15,34.88,72550,10.1,20.96,24.53,29.22,49.95,58.14,43590,51030,60770,103890,120930,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,200,30.2,0.083,0.36,32.09,66740,17.7,14.38,17.57,24.12,49.41,61.58,29900,36550,50180,102760,128080,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2141,"Painters, Construction and Maintenance",detailed,6410,11.8,2.594,1.64,32.58,67770,3.1,21.12,25.22,30.21,40.81,47.58,43920,52450,62830,84880,98960,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2151,Pipelayers,detailed,**,**,**,**,32.83,68280,5.2,17.89,26.69,33.93,39.39,46.38,37220,55520,70560,81920,96470,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,8010,10,3.241,1.07,41.94,87230,5.3,20.5,26.44,37.4,58.85,70.37,42630,55000,77800,122400,146370,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2161,Plasterers and Stucco Masons,detailed,1040,34.2,0.421,2.26,25.48,53000,3.5,17.23,20.51,23.92,29.47,36.22,35830,42660,49750,61300,75330,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2171,Reinforcing Iron and Rebar Workers,detailed,180,34.1,0.073,0.57,27.28,56750,11.8,15.64,17.35,26.35,36.25,41.29,32520,36080,54800,75400,85890,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2181,Roofers,detailed,2730,11.6,1.105,1.25,26.49,55100,3.9,17.05,20.4,25.1,31.84,38.05,35460,42420,52200,66240,79130,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2211,Sheet Metal Workers,detailed,1390,25.8,0.563,0.63,32.94,68510,5.3,18.86,22.81,29.51,43.07,53.54,39230,47450,61380,89590,111350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2221,Structural Iron and Steel Workers,detailed,1360,33.3,0.551,1.06,36.36,75630,2.8,22.28,28.64,39.39,44.88,48.24,46340,59580,81940,93350,100330,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-2231,Solar Photovoltaic Installers,detailed,**,**,**,**,28.2,58650,4.3,19.76,22.95,27.21,31.48,40.57,41100,47730,56590,65480,84390,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,320,32,0.129,0.81,20.08,41760,6.9,13.49,15.67,18.68,23.74,29.61,28070,32580,38860,49370,61590,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-3012,Helpers--Carpenters,detailed,770,27.1,0.313,1.4,20.02,41650,6.4,15.76,16.9,18.78,23.28,27.67,32790,35160,39060,48420,57550,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-3013,Helpers--Electricians,detailed,220,39.7,0.089,0.16,20.26,42130,6.4,12.06,16.37,20.37,23.21,26.46,25080,34050,42370,48290,55040,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,310,43.7,0.127,1.72,15.91,33100,10.6,11.32,12.33,16.36,18.42,20.91,23550,25650,34040,38310,43490,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-3016,Helpers--Roofers,detailed,**,**,**,**,23.44,48760,11.1,19.47,20.8,23.03,26.72,29.17,40500,43270,47900,55580,60670,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-3019,"Helpers, Construction Trades, All Other",detailed,150,29.2,0.061,0.31,17.59,36580,8.7,11.76,13.62,16.87,20.65,25.63,24460,28340,35080,42950,53320,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-4011,Construction and Building Inspectors,detailed,1510,9.8,0.61,0.81,48.95,101820,3.2,28.12,40.19,48.82,60.19,72.31,58490,83600,101560,125190,150400,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-4021,Elevator and Escalator Installers and Repairers,detailed,700,15.7,0.283,1.47,50.29,104600,4.7,29.99,35.48,46.37,69.25,76.85,62370,73800,96460,144040,159850,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",47-4031,Fence Erectors,detailed,520,41.1,0.209,1.18,21.55,44820,8.1,14.18,16.8,20.48,25.49,30.24,29500,34940,42590,53010,62900,,,4,0,Cross-industry,1235,,cross-industry
