PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,...28,...29,O_GROUP,LOC_QUOTIENT,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1012,Landscape Architects,NA,360.0,27.0,0.379,3.09,31.23,64970.0,3.3,22.37,25.41,29.66,35.89,44.15,46530.0,52850.0,61690.0,74650.0,91830.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,NA,90.0,15.4,0.091,1.04,37.91,78860.0,5.7,21.92,27.01,34.39,46.17,58.52,45590.0,56180.0,71530.0,96030.0,121730.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1022,Surveyors,NA,170.0,21.8,0.175,0.53,35.28,73380.0,1.9,24.91,29.75,34.8,41.47,47.49,51820.0,61890.0,72380.0,86250.0,98770.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2011,Aerospace Engineers,NA,490.0,33.8,0.51,0.82,47.62,99040.0,7.2,31.13,37.24,43.23,59.13,74.06,64740.0,77470.0,89920.0,122990.0,154040.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2031,Biomedical Engineers,NA,600.0,8.2,0.628,4.85,50.49,105020.0,2.4,35.58,41.81,50.48,59.29,68.11,74000.0,86960.0,105010.0,123330.0,141670.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2041,Chemical Engineers,NA,100.0,13.6,0.104,0.48,47.19,98160.0,3.1,32.99,38.41,44.77,58.54,67.49,68620.0,79890.0,93130.0,121760.0,140380.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2051,Civil Engineers,NA,2730.0,6.2,2.843,1.44,50.45,104930.0,2.8,32.0,38.28,48.98,59.98,71.56,66550.0,79620.0,101870.0,124760.0,148840.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2061,Computer Hardware Engineers,NA,1050.0,24.7,1.091,1.94,56.96,118470.0,1.7,38.69,47.44,57.23,67.82,77.03,80480.0,98670.0,119040.0,141070.0,160220.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2071,Electrical Engineers,NA,850.0,13.1,0.881,0.73,45.59,94830.0,4.1,25.95,33.7,45.48,58.21,67.84,53970.0,70090.0,94600.0,121080.0,141100.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",NA,810.0,20.3,0.843,0.79,50.85,105760.0,2.1,35.64,41.46,50.33,60.84,69.98,74130.0,86240.0,104690.0,126550.0,145550.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2081,Environmental Engineers,NA,440.0,14.6,0.456,1.16,53.97,112260.0,4.8,32.67,40.21,51.23,60.0,69.0,67960.0,83630.0,106550.0,124800.0,143510.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",NA,140.0,10.8,0.149,0.83,46.01,95710.0,2.6,29.92,40.02,48.42,53.23,58.08,62240.0,83240.0,100710.0,110730.0,120810.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2112,Industrial Engineers,NA,810.0,11.1,0.844,0.51,51.51,107140.0,2.2,33.01,39.82,49.35,60.47,77.84,68670.0,82820.0,102640.0,125790.0,161910.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,NA,**,**,**,**,32.84,68300.0,27.5,23.92,25.08,27.02,28.95,60.54,49760.0,52170.0,56200.0,60220.0,125920.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2131,Materials Engineers,NA,**,**,**,**,41.01,85290.0,1.8,25.82,32.57,40.9,47.98,59.16,53710.0,67730.0,85070.0,99800.0,123050.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2141,Mechanical Engineers,NA,980.0,15.9,1.022,0.55,44.57,92700.0,3.7,27.78,34.58,42.63,54.41,67.31,57780.0,71930.0,88660.0,113180.0,139990.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2161,Nuclear Engineers,NA,**,**,**,**,44.58,92730.0,2.5,28.01,38.99,43.85,52.39,61.04,58250.0,81100.0,91220.0,108960.0,126960.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2199,"Engineers, All Other",NA,1260.0,12.3,1.314,1.34,48.03,99910.0,2.4,29.9,35.7,46.13,58.12,70.29,62200.0,74250.0,95950.0,120890.0,146200.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3011,Architectural and Civil Drafters,NA,1140.0,11.7,1.185,1.77,27.0,56160.0,5.0,16.04,18.6,27.32,33.54,38.81,33360.0,38690.0,56830.0,69760.0,80730.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3012,Electrical and Electronics Drafters,NA,160.0,24.9,0.168,0.77,30.45,63340.0,7.3,18.79,23.82,29.84,35.72,44.78,39080.0,49550.0,62070.0,74290.0,93140.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3013,Mechanical Drafters,NA,110.0,32.1,0.11,0.22,28.67,59640.0,5.4,17.95,22.45,27.24,35.08,42.19,37330.0,46690.0,56650.0,72960.0,87760.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3019,"Drafters, All Other",NA,110.0,28.8,0.112,0.89,38.11,79260.0,5.9,24.34,31.33,39.01,45.14,52.8,50620.0,65160.0,81150.0,93890.0,109830.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3021,Aerospace Engineering and Operations Technicians,NA,30.0,46.0,0.032,0.44,28.03,58300.0,2.1,20.14,23.97,28.68,32.99,35.54,41890.0,49850.0,59650.0,68620.0,73930.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3022,Civil Engineering Technicians,NA,160.0,22.0,0.164,0.29,32.63,67860.0,3.3,20.39,24.85,31.02,39.4,49.98,42400.0,51690.0,64520.0,81950.0,103960.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3023,Electrical and Electronics Engineering Technicians,NA,680.0,14.1,0.71,0.61,33.78,70260.0,2.8,24.47,28.98,32.41,39.28,45.6,50900.0,60280.0,67420.0,81700.0,94850.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3024,Electro-Mechanical Technicians,NA,60.0,39.7,0.061,0.47,28.01,58250.0,11.9,13.03,15.46,29.87,39.36,44.07,27110.0,32160.0,62130.0,81880.0,91660.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3025,Environmental Engineering Technicians,NA,40.0,49.5,0.038,0.25,30.97,64420.0,6.4,19.46,23.97,30.4,38.98,43.92,40490.0,49850.0,63230.0,81080.0,91350.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3026,Industrial Engineering Technicians,NA,270.0,38.0,0.282,0.57,26.8,55740.0,3.9,17.17,20.96,25.88,31.32,37.93,35720.0,43590.0,53830.0,65140.0,78880.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3027,Mechanical Engineering Technicians,NA,200.0,19.0,0.213,0.61,35.92,74710.0,3.8,24.29,29.31,36.19,43.28,49.37,50530.0,60970.0,75270.0,90030.0,102690.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",NA,320.0,19.3,0.329,0.65,33.32,69300.0,3.3,22.25,26.4,33.74,41.33,45.65,46290.0,54910.0,70180.0,85970.0,94960.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3031,Surveying and Mapping Technicians,NA,70.0,10.4,0.072,0.19,34.81,72400.0,5.2,23.38,27.34,36.76,42.19,45.19,48630.0,56860.0,76450.0,87750.0,93990.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,17160.0,3.7,17.885,2.12,42.53,88470.0,4.2,20.68,28.81,39.77,53.24,67.52,43010.0,59930.0,82730.0,110740.0,140450.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1012,Food Scientists and Technologists,NA,**,**,**,**,37.05,77060.0,3.4,19.36,26.01,33.11,47.6,63.56,40260.0,54100.0,68870.0,99000.0,132200.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1013,Soil and Plant Scientists,NA,180.0,46.5,0.185,2.0,37.82,78670.0,7.9,17.42,26.09,35.0,50.64,63.03,36220.0,54270.0,72810.0,105330.0,131090.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1021,Biochemists and Biophysicists,NA,1000.0,6.8,1.043,5.32,44.11,91740.0,7.6,21.08,31.44,44.86,55.3,67.02,43850.0,65390.0,93310.0,115030.0,139390.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1022,Microbiologists,NA,960.0,5.0,0.998,7.25,46.15,95990.0,4.5,30.08,38.34,45.84,54.14,63.66,62570.0,79740.0,95340.0,112610.0,132410.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1023,Zoologists and Wildlife Biologists,NA,160.0,37.8,0.167,1.16,28.06,58360.0,7.8,18.29,21.4,25.83,30.91,39.91,38040.0,44510.0,53720.0,64280.0,83000.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1029,"Biological Scientists, All Other",NA,650.0,14.2,0.681,2.77,38.48,80040.0,4.2,22.07,29.7,37.33,47.69,56.26,45910.0,61780.0,77650.0,99200.0,117020.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1031,Conservation Scientists,NA,140.0,46.1,0.148,1.0,33.29,69240.0,3.8,20.25,22.19,32.41,39.99,51.85,42110.0,46160.0,67410.0,83180.0,107860.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1041,Epidemiologists,NA,100.0,9.4,0.108,2.99,53.55,111390.0,8.5,30.04,37.14,49.0,59.06,85.61,62480.0,77240.0,101920.0,122840.0,178060.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",NA,4440.0,6.1,4.625,6.23,45.0,93590.0,8.9,20.51,27.48,41.14,56.83,71.87,42660.0,57150.0,85570.0,118200.0,149480.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-1099,"Life Scientists, All Other",NA,50.0,26.5,0.048,0.61,32.66,67930.0,9.2,23.07,24.9,27.96,41.04,52.64,47980.0,51800.0,58160.0,85370.0,109500.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2012,Physicists,NA,**,**,**,**,61.2,127310.0,3.1,48.66,51.67,56.96,71.34,84.36,101200.0,107470.0,118470.0,148380.0,175470.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2021,Atmospheric and Space Scientists,NA,50.0,37.9,0.05,0.67,57.06,118680.0,3.9,34.11,42.51,55.13,74.73,85.4,70950.0,88420.0,114680.0,155440.0,177620.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2031,Chemists,NA,1250.0,8.0,1.304,2.09,49.12,102160.0,1.8,30.33,35.97,46.59,60.17,72.08,63090.0,74820.0,96910.0,125160.0,149920.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2041,"Environmental Scientists and Specialists, Including Health",NA,1000.0,12.1,1.037,1.6,48.0,99840.0,4.3,30.53,38.31,46.99,57.44,67.73,63500.0,79690.0,97740.0,119470.0,140870.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2042,"Geoscientists, Except Hydrologists and Geographers",NA,190.0,2.1,0.203,0.8,53.05,110350.0,2.2,30.2,42.9,50.91,66.03,74.76,62810.0,89240.0,105900.0,137350.0,155500.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2043,Hydrologists,NA,50.0,5.2,0.051,0.95,45.85,95370.0,2.2,32.42,39.2,45.69,52.78,62.77,67430.0,81540.0,95040.0,109780.0,130560.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-2099,"Physical Scientists, All Other",NA,260.0,18.9,0.267,1.33,49.7,103370.0,3.1,30.71,39.38,52.77,58.99,65.29,63890.0,81910.0,109770.0,122700.0,135810.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3011,Economists,NA,380.0,13.7,0.394,3.55,61.14,127170.0,6.4,31.12,40.72,54.47,73.03,#,64740.0,84700.0,113310.0,151910.0,#,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3022,Survey Researchers,NA,290.0,22.8,0.301,2.26,27.64,57490.0,7.9,15.65,18.68,25.16,32.72,40.18,32550.0,38860.0,52340.0,68060.0,83570.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3031,"Clinical, Counseling, and School Psychologists",NA,730.0,7.4,0.756,0.96,44.06,91650.0,4.9,25.71,32.44,41.43,52.0,58.32,53470.0,67470.0,86180.0,108160.0,121310.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3039,"Psychologists, All Other",NA,90.0,7.3,0.093,1.13,46.69,97110.0,3.2,24.05,46.57,51.22,55.88,60.54,50010.0,96870.0,106540.0,116240.0,125930.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3041,Sociologists,NA,160.0,34.0,0.162,7.36,38.14,79340.0,7.8,21.17,26.68,34.12,46.33,65.4,44030.0,55500.0,70970.0,96370.0,136030.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3051,Urban and Regional Planners,NA,1220.0,34.0,1.276,4.27,43.6,90680.0,4.9,26.22,30.75,39.1,51.27,67.22,54540.0,63950.0,81320.0,106640.0,139820.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3094,Political Scientists,NA,60.0,21.1,0.059,1.41,46.13,95940.0,7.7,22.68,38.51,43.87,55.17,71.31,47170.0,80100.0,91250.0,114760.0,148330.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-3099,"Social Scientists and Related Workers, All Other",NA,520.0,15.5,0.542,2.2,42.76,88950.0,3.2,28.45,32.63,39.37,46.37,61.03,59180.0,67860.0,81880.0,96460.0,126930.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4011,Agricultural and Food Science Technicians,NA,70.0,24.3,0.075,0.56,30.48,63400.0,21.3,12.57,15.24,22.07,52.74,61.24,26160.0,31710.0,45900.0,109700.0,127380.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4021,Biological Technicians,NA,1290.0,7.5,1.343,2.39,32.55,67700.0,3.9,20.4,26.09,33.19,39.6,43.98,42430.0,54260.0,69020.0,82380.0,91470.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4031,Chemical Technicians,NA,250.0,30.9,0.26,0.56,24.59,51140.0,9.4,13.45,17.58,21.79,30.21,41.23,27970.0,36570.0,45330.0,62830.0,85760.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4061,Social Science Research Assistants,NA,160.0,15.4,0.164,0.8,22.6,47010.0,5.5,12.75,16.41,22.08,27.77,33.73,26510.0,34140.0,45930.0,57750.0,70160.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4091,"Environmental Science and Protection Technicians, Including Health",NA,250.0,16.7,0.265,1.12,28.19,58630.0,5.3,17.5,21.6,27.89,34.38,40.51,36400.0,44920.0,58010.0,71520.0,84270.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",19-4099,"Life, Physical, and Social Science Technicians, All Other",NA,680.0,4.5,0.714,1.55,21.87,45480.0,5.1,13.74,15.93,18.94,26.59,34.92,28580.0,33140.0,39400.0,55310.0,72630.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-0000,Community and Social Service Occupations,major,14010.0,4.0,14.596,0.99,26.32,54750.0,3.6,13.94,18.01,23.22,34.18,43.31,29000.0,37470.0,48310.0,71090.0,90090.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1011,Substance Abuse and Behavioral Disorder Counselors,NA,480.0,20.9,0.505,0.85,22.28,46350.0,12.7,12.77,14.07,17.61,30.94,39.45,26560.0,29270.0,36640.0,64350.0,82070.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1012,"Educational, Guidance, School, and Vocational Counselors",NA,1720.0,10.0,1.791,0.94,28.87,60050.0,3.2,14.91,20.34,27.63,38.41,44.37,31020.0,42320.0,57480.0,79890.0,92280.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1013,Marriage and Family Therapists,NA,470.0,29.5,0.493,1.86,28.61,59510.0,5.4,14.81,21.03,26.57,38.31,44.35,30810.0,43750.0,55270.0,79680.0,92250.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1014,Mental Health Counselors,NA,800.0,10.5,0.837,0.94,23.95,49820.0,4.1,15.24,17.21,21.44,27.88,39.65,31700.0,35800.0,44590.0,57990.0,82470.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1015,Rehabilitation Counselors,NA,320.0,22.5,0.33,0.38,22.56,46920.0,5.4,11.41,15.08,19.67,30.54,36.1,23720.0,31370.0,40910.0,63530.0,75080.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1019,"Counselors, All Other",NA,360.0,10.0,0.372,1.76,29.66,61690.0,4.1,16.88,24.28,29.38,34.12,37.01,35110.0,50500.0,61110.0,70980.0,76980.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1021,"Child, Family, and School Social Workers",NA,1630.0,10.8,1.698,0.79,25.44,52920.0,4.8,16.39,19.69,23.32,30.54,39.14,34090.0,40950.0,48500.0,63520.0,81410.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1022,Healthcare Social Workers,NA,820.0,12.9,0.854,0.82,32.58,67760.0,3.9,17.05,23.2,33.41,41.9,46.99,35470.0,48250.0,69490.0,87150.0,97730.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1023,Mental Health and Substance Abuse Social Workers,NA,990.0,13.7,1.031,1.15,22.03,45810.0,4.8,13.29,16.06,19.9,23.32,35.93,27640.0,33400.0,41400.0,48510.0,74740.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1029,"Social Workers, All Other",NA,640.0,12.0,0.668,1.36,35.2,73220.0,3.8,20.25,29.88,37.67,42.57,45.7,42110.0,62150.0,78350.0,88540.0,95050.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1091,Health Educators,NA,740.0,12.7,0.767,1.74,32.63,67860.0,5.7,16.75,21.21,29.26,43.53,54.61,34840.0,44120.0,60860.0,90540.0,113580.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1093,Social and Human Service Assistants,NA,2390.0,13.7,2.49,0.89,18.48,38440.0,2.4,12.46,14.1,18.79,21.96,25.54,25920.0,29330.0,39080.0,45680.0,53130.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-1798,"Community and Social Service Specialists, All Other*",NA,1150.0,10.4,1.195,1.26,24.88,51760.0,3.8,14.46,19.2,24.49,29.31,36.72,30090.0,39930.0,50930.0,60960.0,76370.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-2011,Clergy,NA,650.0,25.9,0.682,2.06,28.3,58870.0,5.7,14.0,19.11,25.64,34.01,45.63,29120.0,39750.0,53330.0,70740.0,94910.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",21-2021,"Directors, Religious Activities and Education",NA,270.0,28.0,0.283,2.06,24.52,51010.0,9.4,14.77,16.35,19.23,29.17,44.93,30710.0,34010.0,40010.0,60680.0,93450.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
