AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,420,24.3,0.616,0.94,NA,22.66,47130,7.4,14.29,15.33,19.76,28.72,36.81,29730,31890,41100,59730,76560,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,80,24.5,0.122,0.11,NA,25.81,53680,4.5,15.08,18.46,26,30.64,36.04,31370,38400,54080,63730,74960,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,5200,11,7.562,0.12,NA,28.17,58600,8.2,14.59,15.86,24.38,38.42,47.25,30350,32990,50710,79910,98290,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,280,28,0.404,0.09,NA,41.56,86440,5.3,22.36,30.05,42.76,49.43,62.78,46500,62500,88930,102820,130580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,**,**,**,**,NA,18.53,38550,8.6,14.27,14.41,15.15,23.5,28.87,29690,29980,31520,48870,60040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,620,11.1,0.909,0.75,NA,18.23,37930,3,14.56,15.17,16.98,19.72,24.42,30290,31550,35320,41020,50790,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,190,12.1,0.276,0.27,NA,22.82,47470,4,15.34,17.09,21.76,28.21,32.88,31910,35540,45270,58680,68400,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,**,**,**,**,NA,16.9,35160,4.3,14.51,14.95,15.74,18.23,19.79,30170,31100,32740,37920,41150,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,**,**,**,**,NA,16.19,33680,2.9,14.27,14.28,15.02,17.51,20.17,29680,29690,31250,36420,41960,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,80,14.4,0.122,0.05,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,130,29.6,0.188,0.07,NA,30.9,64270,4.9,20.4,27.36,31.19,36.03,39.63,42440,56920,64870,74950,82430,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,220,7,0.325,1.61,NA,42.91,89260,5.2,41.33,41.33,41.34,44.03,48.54,85970,85970,85980,91590,100970,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,440,11.3,0.635,0.55,NA,43.48,90440,5.2,24.4,29.28,47.55,54.09,60.76,50760,60910,98900,112510,126390,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,580,5.3,0.849,0.66,NA,17.64,36680,3.6,14.28,14.65,15.33,21.46,24.06,29700,30480,31890,44630,50050,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,**,**,**,**,NA,23.26,48370,7,14.27,18.68,23.89,28.62,31.03,29670,38860,49680,59540,64540,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,600,16.6,0.87,4.1,NA,37.5,77990,2.7,21.41,32.02,38.02,44.28,51.18,44540,66590,79090,92100,106440,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,**,**,**,**,NA,18.65,38780,12.9,14.61,15.09,18.11,22.03,24.17,30380,31400,37670,45830,50280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,70,18.6,0.108,0.03,NA,31.12,64740,3.1,26.43,29.21,29.75,32.86,39.05,54980,60750,61880,68350,81230,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,**,**,**,**,NA,17.1,35560,4.3,14.28,14.95,16.57,18.43,19.55,29700,31100,34460,38320,40670,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,**,**,**,**,NA,18.35,38160,4.4,15.06,16.11,17.85,20.05,23.15,31330,33500,37130,41710,48140,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,**,**,**,**,NA,15.11,31430,3.6,14.26,14.27,14.28,14.69,17.22,29670,29680,29690,30550,35810,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,14480,3.6,21.078,0.24,NA,23.99,49900,4.4,14.53,15.37,19.7,27.36,33.87,30230,31960,40970,56920,70450,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,590,11.9,0.864,0.25,NA,32.62,67840,4.7,15.06,19.26,31.04,39.16,49.96,31330,40060,64560,81460,103910,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,500,2.3,0.726,4.55,NA,40.29,83810,3.5,12.25,12.25,12.26,76.96,92.94,25480,25490,25500,160090,193320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,870,27.6,1.265,0.42,NA,17.28,35950,3.7,14.56,14.98,15.71,18.69,22.53,30280,31170,32680,38870,46860,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,730,16,1.056,0.08,NA,26.61,55360,2.5,18.86,21.91,25.7,29.83,32.05,39230,45570,53450,62040,66670,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,890,20,1.301,0.19,NA,20.58,42810,2.7,15.01,16.52,19.28,24.22,29.52,31230,34370,40100,50370,61400,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,360,19.6,0.524,0.45,NA,20.02,41640,5.7,14.71,15.67,19.47,23.61,26.49,30600,32600,40490,49120,55100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,650,13.3,0.952,0.22,NA,20.06,41730,3.6,14.55,16.2,18.33,22.27,29.64,30270,33700,38130,46310,61640,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,1130,1.1,1.649,4.46,NA,28.62,59530,3.8,22.21,26.35,29.62,31.59,32.61,46190,54810,61600,65710,67830,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,40,18.9,0.055,0.53,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,1610,11.6,2.342,2.63,NA,15.24,31700,1.5,14.29,14.54,14.99,15.45,15.74,29720,30250,31190,32130,32730,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,30,10.8,0.048,0.06,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,260,16.2,0.382,1.94,NA,53.3,110870,12.7,26.73,31.79,58.33,71.94,78.37,55600,66120,121320,149630,163000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,740,3.2,1.08,6.53,NA,23.16,48180,5.2,18.64,22.37,23.62,24.52,25.54,38760,46530,49120,51000,53120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,400,2.8,0.581,2.42,NA,23.14,48140,2.6,15.28,17.55,19.66,26.98,34.67,31780,36510,40890,56120,72100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7021,Crane and Tower Operators,detailed,30,27.6,0.045,0.14,NA,38.58,80250,5.7,24.07,31.12,38.59,47.6,52.56,50060,64740,80270,99020,109320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,**,**,**,**,NA,26.98,56110,3.7,18.26,26.75,28.17,29.94,32.05,37980,55650,58600,62280,66670,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,280,9.4,0.413,0.17,NA,18.96,39450,8.4,14.28,14.68,19.01,23.12,24.92,29690,30520,39540,48090,51830,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,1320,14.9,1.922,0.1,NA,21.55,44820,3.4,14.35,15.45,20.28,25.49,31.76,29850,32130,42180,53020,66060,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,2540,8.9,3.696,0.23,NA,19.04,39600,3.8,14.55,15.1,16.83,20.1,25.26,30260,31400,35000,41810,52550,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,550,6.5,0.799,0.92,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7199,"Material Moving Workers, All Other",detailed,**,**,**,**,NA,26.24,54590,3.8,21.09,23.32,26.51,29.4,30.87,43870,48500,55140,61160,64210,,
