AREA,STATE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,80,35.5,0.121,0.22,NA,NA,27.93,58090,4.2,18.03,21.56,28.73,29.51,38.17,37500,44840,59760,61390,79390,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,50,15.5,0.071,0.08,NA,NA,37.55,78100,5.2,23.6,28.61,36.29,39.6,46.66,49090,59510,75480,82370,97060,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,410,21.9,0.624,0.14,NA,NA,29.13,60580,1.8,17.97,22.82,29.13,36.08,37.09,37370,47470,60590,75050,77150,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,90,15.3,0.142,0.14,NA,NA,32.77,68160,1.5,27.52,28.94,35.41,36.46,38.01,57250,60190,73650,75840,79050,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,40,21.8,0.067,0.21,NA,NA,40.99,85260,3.2,29.89,38.12,38.69,47.08,49.12,62180,79290,80480,97930,102170,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,460,12.8,0.696,0.27,NA,NA,33.72,70130,2.9,22.9,29.19,36.08,37.23,45.55,47630,60720,75050,77430,94740,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,200,3.7,0.297,0.11,NA,NA,36.28,75470,0.9,29.26,34.61,38.12,38.12,38.12,60850,71990,79290,79290,79290,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,50,29.1,0.08,0.2,NA,NA,28.3,58860,9.7,18,22.9,27.3,37.69,37.69,37430,47620,56780,78390,78400,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,130,15.5,0.196,0.22,NA,NA,35.91,74690,6.1,18.49,23.6,35.78,46.73,56.05,38460,49080,74420,97210,116580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,**,**,**,**,NA,NA,34.79,72370,6.9,28.94,32.99,37.5,37.5,37.51,60190,68610,78010,78010,78010,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,**,**,**,**,NA,NA,21.83,45400,4,17.91,22.28,22.9,22.9,22.9,37240,46350,47630,47630,47630,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,50,11.3,0.072,0.19,NA,NA,29.91,62210,2.4,18.07,22.93,28.34,36.46,47.35,37580,47700,58940,75840,98490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,4590,6,6.935,0.69,NA,NA,25.61,53270,2.2,15.21,18.25,23.12,29.18,37.09,31630,37970,48090,60700,77150,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,40,4.5,0.067,0.61,NA,NA,30.58,63610,0.6,23.23,28.73,29.63,36.08,37.49,48320,59760,61630,75050,77970,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,200,16.3,0.299,0.48,NA,NA,26.88,55910,5.5,15.2,19.81,28.16,36.16,36.16,31620,41200,58580,75210,75210,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,110,13.9,0.163,0.14,NA,NA,26.63,55380,2.2,18.47,22.06,24.9,30.58,36.39,38420,45890,51790,63610,75690,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,4670,5.5,7.054,0.12,NA,NA,32.29,67170,2,15.67,19.72,29.82,41.32,48.93,32590,41010,62020,85950,101780,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,190,11,0.286,0.06,NA,NA,42.18,87740,2.8,21.25,30.59,42.99,47.86,62.54,44210,63630,89410,99540,130070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,70,24.6,0.1,0.01,NA,NA,20.56,42760,5.4,15,15.59,19.02,23.52,28.98,31200,32420,39560,48920,60280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,680,23.7,1.025,0.79,NA,NA,21.71,45160,7.8,15.04,17.45,17.98,28.24,35.36,31280,36300,37400,58750,73560,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,190,16.6,0.28,0.27,NA,NA,21.77,45280,2.8,15.14,18.1,21.95,23.55,29.4,31480,37660,45650,48980,61150,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,**,**,**,**,NA,NA,18.21,37870,6.8,15.09,15.09,18.31,18.32,22,31380,31380,38090,38100,45760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,40,38.2,0.058,0.05,NA,NA,17.76,36940,1.7,15,17.11,17.68,18.01,20.5,31200,35590,36780,37450,42650,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,320,20.2,0.49,0.21,NA,NA,41.15,85600,1.7,28.59,36.65,37.72,49.05,54.61,59460,76240,78450,102030,113590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,230,19.2,0.35,0.12,NA,NA,34.25,71230,5.6,22.62,26.9,31.64,38.85,48.44,47040,55950,65810,80810,100760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,190,2.2,0.291,1.59,NA,NA,43.37,90210,1.1,41.75,41.75,41.75,44.47,48.22,86840,86840,86840,92500,100300,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,410,7.8,0.622,0.6,NA,NA,43.24,89940,4.4,21.54,29.57,48.02,54.1,57.3,44810,61510,99880,112530,119180,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,170,42.5,0.253,0.23,NA,NA,16.27,33830,1.6,15,15,15,16.59,17.92,31200,31200,31200,34510,37280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,30,13.4,0.047,0.06,NA,NA,19.33,40210,2.5,15,15,17.48,22.56,22.56,31200,31200,36350,46920,46930,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,750,16.4,1.128,5.33,NA,NA,38.87,80850,5.2,23.32,29.81,37.98,46.93,49.16,48510,62010,78990,97620,102260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,230,23.4,0.353,0.41,NA,NA,36.68,76300,3,29.82,34.61,37.93,37.93,48.26,62020,71990,78890,78890,100380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,140,0.8,0.214,1.96,NA,NA,33.92,70560,0.3,27.63,32.12,35.13,36.39,38.03,57470,66810,73070,75690,79100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,30,11,0.046,0.13,NA,NA,21.82,45380,3.6,15,18.02,18.76,26.37,29.9,31200,37480,39010,54840,62180,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,60,20.5,0.085,0.02,NA,NA,25.92,53920,3,16.23,20.76,26.8,29.96,36.13,33750,43180,55740,62320,75140,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,70,26.6,0.102,0.04,NA,NA,19.08,39690,2.1,15.05,17.14,18.18,19.96,22.57,31300,35640,37800,41520,46950,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,**,**,**,**,NA,NA,20.73,43110,18.2,17.92,17.92,18.65,22.51,24.13,37270,37270,38790,46810,50190,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,40,16,0.067,0.05,NA,NA,36.23,75350,6.7,17.05,22.56,37.98,45.26,54.46,35470,46930,79010,94140,113280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,14720,4.3,22.244,0.25,NA,NA,26.05,54190,1.3,15.1,16.88,22.83,30.24,38.72,31400,35100,47480,62900,80550,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,830,11,1.252,0.32,NA,NA,33.52,69720,4.5,15.28,22.66,30.06,38.08,57.56,31780,47140,62520,79210,119720,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,390,8,0.591,3.93,NA,NA,49.97,103940,2.4,15.19,15.19,62.75,81.16,94.2,31600,31600,130510,168810,195940,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,510,26.4,0.777,0.23,NA,NA,18.38,38230,5.8,15.1,15.54,15.54,22,24.16,31400,32310,32310,45760,50250,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,620,8.4,0.931,0.07,NA,NA,27.18,56530,0.8,22.01,23.45,28.86,29.54,32.13,45780,48780,60020,61430,66830,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,870,32.5,1.311,0.18,NA,NA,22.52,46840,1.1,16.73,22.07,22.38,23.21,28.42,34790,45910,46550,48270,59110,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,70,8.4,0.109,0.04,NA,NA,21.4,44500,1.9,15.15,17.35,22.35,23.51,23.51,31510,36100,46480,48900,48900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,400,16.9,0.607,0.49,NA,NA,22.12,46010,7.8,16.76,18.05,18.3,28.35,30.23,34860,37550,38070,58960,62880,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,1100,0.3,1.656,4.79,NA,NA,28.97,60260,0.4,23.79,28.86,30.24,30.24,30.24,49490,60030,62900,62900,62900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,1260,19.3,1.896,2.93,NA,NA,15.84,32940,1.3,15.07,15.09,15.16,16.17,17.56,31350,31380,31530,33630,36510,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,240,6.7,0.369,2.08,NA,NA,53.51,111290,1.5,30.24,38.24,49.38,68.72,76.57,62900,79540,102710,142940,159270,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,700,1.2,1.064,7.06,NA,NA,22.91,47650,0.5,18.49,23.5,23.5,23.5,23.5,38460,48880,48880,48880,48880,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-6099,"Transportation Workers, All Other",detailed,370,1.7,0.563,5.76,NA,NA,24.62,51220,0.5,17.3,18.47,19.85,28.63,35.01,35980,38420,41290,59550,72820,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7021,Crane and Tower Operators,detailed,50,6.3,0.078,0.25,NA,NA,39.82,82820,3.9,22.79,37.48,38.1,47.43,59.89,47410,77960,79260,98660,124570,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,90,12.1,0.141,0.03,NA,NA,25.31,52640,1.5,17.68,18.61,26.62,29.92,29.92,36780,38710,55380,62230,62230,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,300,3.4,0.457,0.18,NA,NA,21.65,45040,1.1,15,15.54,22.02,28.12,28.12,31200,32310,45800,58490,58490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,910,31.7,1.381,0.07,NA,NA,19.69,40960,4.5,15.1,16,17.83,22.83,29.02,31400,33280,37090,47480,60360,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,260,24.6,0.398,0.1,NA,NA,16.75,34830,1.8,15.08,15.1,16.18,17.46,18.3,31360,31400,33650,36310,38070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,2670,8.2,4.033,0.23,NA,NA,18.17,37790,1.1,15.09,15.1,17.72,18.38,23.04,31390,31400,36870,38220,47910,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,520,2.1,0.782,0.87,NA,NA,25.02,52050,0.6,18.49,18.49,23.5,29.89,29.89,38460,38460,48880,62180,62180,,
