AREA,AREA_NAME,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,760,22.2,1.053,0.84,NA,17.13,35620,3,13.67,14.32,15.5,18.62,23.27,28420,29790,32240,38720,48410,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,160,31.8,0.222,0.24,NA,22.23,46240,3.9,16,17.28,19.69,26.98,32.95,33290,35940,40960,56130,68530,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,120,34.3,0.16,0.15,NA,15.66,32570,7.8,13.49,13.5,14.41,16.3,18.67,28060,28080,29960,33910,38840,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,**,**,**,**,NA,16.52,34360,7,13.49,13.5,15.18,18.84,22.16,28060,28070,31580,39180,46100,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,150,5.7,0.207,0.08,NA,30.04,62480,8.7,25.05,26.39,28.64,30.83,44.2,52090,54900,59580,64130,91940,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,80,20.1,0.108,0.04,NA,30.76,63980,1.8,25.82,27.52,29.93,33.88,37.33,53700,57250,62260,70480,77640,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,220,7.9,0.309,1.5,NA,40.69,84640,6.5,39.05,39.05,39.06,41.6,46.47,81220,81230,81240,86520,96670,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,490,10.6,0.68,0.58,NA,40.98,85230,5.8,23.88,27.66,44.05,52.58,61.55,49680,57540,91630,109370,128030,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,230,5.1,0.317,1.02,NA,37.68,78380,5.5,24.94,28.93,38.65,41.81,44.51,51860,60170,80390,86970,92580,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,680,8.3,0.934,0.66,NA,17.88,37190,3.4,13.5,13.93,15.87,21.97,23.93,28070,28970,33010,45700,49770,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,60,35.6,0.077,0.3,NA,13.58,28240,2.8,13.49,13.49,13.5,13.5,13.85,28060,28060,28070,28080,28820,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,30,45.2,0.042,0.05,NA,17.59,36580,4.4,14.1,15.25,17.35,19.53,22.55,29330,31730,36090,40610,46900,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,100,30.6,0.144,0.88,NA,20.53,42700,8.1,13.49,13.5,20.57,26.39,29.49,28060,28080,42780,54880,61340,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,800,10.4,1.104,4.99,NA,37.53,78070,2.2,24.21,32.02,38.12,45.2,50.25,50350,66610,79290,94020,104520,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,80,15.2,0.108,0.03,NA,30.65,63760,3.7,25.4,27.66,28.34,33.93,40.55,52830,57530,58950,70570,84350,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,70,35.9,0.09,0.03,NA,16.51,34330,4.7,13.27,13.85,15.79,17.84,19.43,27600,28810,32840,37100,40420,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,**,**,**,**,NA,17.5,36400,3.5,14.43,15.53,17.22,19.25,22.21,30010,32310,35820,40050,46210,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,**,**,**,**,NA,14.73,30640,6.4,13.25,13.26,13.27,14.39,20.11,27570,27580,27600,29930,41830,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,40,5.8,0.058,0.04,NA,40.06,83320,3.8,28.63,31.93,42.32,42.33,50.94,59560,66410,88030,88040,105950,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,17530,3.4,24.227,0.28,NA,22.49,46780,4.8,13.63,14.57,18.27,26.07,34.57,28360,30290,38010,54230,71900,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,690,10.5,0.947,0.31,NA,30.17,62760,6.6,13.98,15.32,27.65,37.25,50.74,29090,31860,57510,77480,105530,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,**,**,**,**,NA,*,71070,18.2,*,*,*,*,*,54630,57070,61150,65230,89260,True,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,510,1.7,0.705,4.69,NA,39.37,81880,4.5,11.57,11.57,11.58,75.09,89.2,24070,24080,24080,156180,185540,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,780,27.2,1.078,0.36,NA,15.19,31600,2.5,13.59,13.87,14.45,15.04,18.4,28260,28860,30060,31280,38280,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,640,10.8,0.883,0.07,NA,25.58,53200,2.6,19.74,22.21,25.83,29.14,31.07,41060,46190,53720,60610,64620,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,1050,18.9,1.448,0.23,NA,20.07,41750,2.6,14.37,16.14,18.66,23.66,29.16,29890,33570,38800,49220,60650,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,**,**,**,**,NA,17.52,36440,3.9,13.78,14.45,16.13,19.54,24.04,28650,30060,33550,40650,50000,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,800,14.7,1.108,0.23,NA,18.74,38990,2.2,14.45,16.13,17.83,19.84,25.47,30060,33550,37080,41260,52980,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,1130,0.8,1.566,4.06,NA,25.91,53890,2.9,20.5,22.94,26.21,28.86,30.7,42640,47710,54520,60020,63850,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,670,4.3,0.932,2.99,NA,33.41,69480,4.3,25.88,30.23,34.21,37.51,39.49,53820,62870,71160,78020,82140,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,2490,10.5,3.435,3.42,NA,14.56,30270,1.5,13.58,13.67,14.24,14.81,15.3,28260,28440,29620,30800,31830,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,70,25.1,0.092,0.12,NA,15.48,32200,3,13.58,13.59,14.55,16.42,18.21,28250,28270,30250,34140,37870,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,290,7.7,0.407,1.99,NA,48.28,100420,13.3,25.53,29.05,48.64,66.45,74.11,53090,60420,101180,138220,154150,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,970,5.7,1.339,6.97,NA,20,41590,5.7,14.28,16.09,18.99,23.16,27.66,29690,33470,39510,48180,57540,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,410,0,0.564,2.37,NA,21.35,44400,2.1,14.13,16.57,18.57,25.24,30.61,29390,34470,38620,52500,63660,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,70,6.2,0.103,0.02,NA,25.32,52670,4.1,17.49,24.87,26.61,28.63,30.78,36390,51740,55350,59550,64020,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,520,4.4,0.718,0.28,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,1590,12,2.203,0.11,NA,20.43,42500,3,13.64,15.15,18.96,23.74,29.92,28380,31500,39440,49370,62230,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,130,35,0.175,0.04,NA,15.04,31270,3,13.62,13.99,14.62,15.25,15.8,28330,29110,30410,31710,32870,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,2920,8.3,4.04,0.28,NA,17.8,37030,3.5,13.61,14.26,15.4,18.91,24.62,28300,29670,32030,39340,51210,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,630,9.4,0.867,1.05,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
