PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,O_GROUP,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2031,Biomedical Engineers,NA,230.0,17.4,0.168,1.3,39.85,82900.0,7.0,20.55,25.23,34.0,47.4,67.36,42750.0,52480.0,70720.0,98590.0,140100.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2041,Chemical Engineers,NA,110.0,19.5,0.078,0.36,39.03,81170.0,6.8,23.39,26.99,34.83,50.04,59.29,48650.0,56150.0,72460.0,104070.0,123330.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2051,Civil Engineers,NA,6160.0,6.4,4.498,2.27,40.6,84440.0,1.8,27.84,32.41,39.29,46.97,56.59,57910.0,67410.0,81730.0,97690.0,117710.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2061,Computer Hardware Engineers,NA,990.0,18.5,0.725,1.29,53.31,110890.0,3.9,36.2,42.07,51.54,62.81,72.08,75300.0,87510.0,107200.0,130650.0,149920.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2071,Electrical Engineers,NA,3500.0,6.6,2.558,2.13,45.46,94550.0,2.4,30.62,36.61,44.6,54.75,64.89,63690.0,76150.0,92770.0,113890.0,134980.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",NA,3060.0,4.9,2.237,2.11,47.07,97900.0,1.9,32.24,38.44,45.58,55.48,66.62,67050.0,79960.0,94800.0,115400.0,138570.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2081,Environmental Engineers,NA,880.0,13.9,0.645,1.64,43.03,89510.0,2.4,27.74,34.28,43.34,52.17,56.9,57700.0,71310.0,90150.0,108520.0,118350.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",NA,180.0,12.4,0.131,0.73,43.05,89540.0,3.5,30.82,34.7,41.23,51.21,62.97,64110.0,72170.0,85760.0,106520.0,130980.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2112,Industrial Engineers,NA,4090.0,8.3,2.988,1.81,41.88,87110.0,1.4,30.09,34.9,41.57,49.4,56.02,62600.0,72580.0,86470.0,102740.0,116530.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,NA,290.0,39.3,0.214,5.01,41.65,86630.0,4.2,30.91,34.42,40.66,46.45,57.71,64300.0,71590.0,84580.0,96620.0,120040.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2141,Mechanical Engineers,NA,3310.0,9.3,2.417,1.3,43.6,90690.0,2.3,29.19,34.81,42.42,51.77,61.8,60720.0,72400.0,88220.0,107680.0,128540.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2199,"Engineers, All Other",NA,2440.0,11.0,1.781,1.82,43.16,89770.0,2.0,22.73,32.18,42.42,54.53,65.79,47290.0,66930.0,88220.0,113430.0,136840.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3011,Architectural and Civil Drafters,NA,1010.0,14.7,0.735,1.1,27.05,56260.0,2.8,17.7,21.85,26.51,32.0,37.34,36810.0,45450.0,55140.0,66570.0,77670.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3012,Electrical and Electronics Drafters,NA,830.0,5.2,0.607,2.78,35.32,73470.0,3.9,24.31,29.56,35.85,41.9,45.58,50570.0,61480.0,74570.0,87160.0,94800.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3013,Mechanical Drafters,NA,2030.0,3.4,1.484,2.97,35.24,73300.0,2.1,24.33,29.18,35.61,41.97,45.94,50610.0,60700.0,74070.0,87300.0,95560.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3019,"Drafters, All Other",NA,370.0,17.6,0.27,2.15,24.28,50500.0,3.5,15.6,19.04,24.2,28.71,34.19,32440.0,39600.0,50340.0,59710.0,71120.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3021,Aerospace Engineering and Operations Technicians,NA,540.0,14.4,0.391,5.39,32.29,67160.0,3.3,20.43,24.6,32.35,39.14,44.77,42490.0,51160.0,67290.0,81420.0,93130.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3022,Civil Engineering Technicians,NA,730.0,11.9,0.534,0.95,28.29,58850.0,2.0,20.15,24.01,28.27,33.2,36.27,41900.0,49930.0,58800.0,69060.0,75440.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3023,Electrical and Electronics Engineering Technicians,NA,1220.0,11.1,0.893,0.76,27.36,56900.0,2.1,17.47,21.04,27.66,32.7,36.72,36340.0,43760.0,57530.0,68020.0,76380.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3025,Environmental Engineering Technicians,NA,270.0,11.7,0.199,1.31,27.79,57810.0,4.0,16.54,23.4,30.24,33.48,35.42,34400.0,48660.0,62890.0,69630.0,73680.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3027,Mechanical Engineering Technicians,NA,650.0,10.1,0.474,1.36,27.89,58020.0,2.8,19.26,23.39,27.42,32.71,36.9,40060.0,48650.0,57030.0,68040.0,76750.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",NA,830.0,13.3,0.603,1.19,30.8,64060.0,2.5,17.9,24.81,31.61,36.64,43.03,37240.0,51600.0,65750.0,76210.0,89510.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3031,Surveying and Mapping Technicians,NA,440.0,15.7,0.322,0.85,24.73,51440.0,2.2,18.94,21.07,24.49,28.0,32.25,39380.0,43830.0,50940.0,58230.0,67070.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,18620.0,3.2,13.595,1.61,33.5,69680.0,3.3,17.72,22.08,30.02,41.11,54.57,36860.0,45930.0,62450.0,85510.0,113500.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1012,Food Scientists and Technologists,NA,80.0,6.6,0.059,0.63,33.9,70520.0,7.1,19.72,24.12,33.18,43.33,51.81,41010.0,50180.0,69010.0,90130.0,107770.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1021,Biochemists and Biophysicists,NA,130.0,15.2,0.092,0.47,35.69,74220.0,25.6,17.25,20.42,26.88,42.62,79.5,35880.0,42480.0,55910.0,88650.0,165360.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1022,Microbiologists,NA,250.0,4.3,0.183,1.33,31.86,66260.0,2.7,19.68,22.83,28.55,38.29,51.77,40930.0,47480.0,59380.0,79650.0,107670.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1023,Zoologists and Wildlife Biologists,NA,740.0,3.6,0.542,3.78,36.02,74930.0,8.2,20.87,25.16,31.84,45.02,60.96,43410.0,52330.0,66220.0,93630.0,126790.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1029,"Biological Scientists, All Other",NA,780.0,11.2,0.569,2.31,31.9,66340.0,7.7,17.62,21.93,29.45,40.0,50.03,36640.0,45620.0,61250.0,83210.0,104050.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1031,Conservation Scientists,NA,100.0,1.8,0.07,0.48,37.18,77330.0,1.6,21.71,27.91,35.3,45.24,51.77,45150.0,58050.0,73420.0,94100.0,107670.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1032,Foresters,NA,90.0,4.1,0.065,0.93,27.33,56850.0,2.4,19.89,24.03,26.29,31.68,36.31,41370.0,49990.0,54680.0,65890.0,75530.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1041,Epidemiologists,NA,150.0,36.2,0.109,3.03,33.52,69730.0,3.9,21.04,27.46,33.03,38.3,44.43,43770.0,57110.0,68690.0,79660.0,92410.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",NA,4020.0,5.2,2.932,3.95,35.7,74250.0,6.7,19.25,22.82,29.61,41.4,61.04,40040.0,47460.0,61580.0,86110.0,126970.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1099,"Life Scientists, All Other",NA,210.0,40.8,0.156,1.99,52.27,108720.0,10.6,28.48,34.99,46.27,70.68,83.85,59230.0,72780.0,96240.0,147000.0,174400.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2012,Physicists,NA,410.0,33.6,0.298,2.36,55.24,114900.0,8.5,25.86,35.98,59.06,71.51,84.33,53790.0,74830.0,122840.0,148740.0,175400.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2021,Atmospheric and Space Scientists,NA,160.0,18.3,0.119,1.59,44.22,91990.0,11.3,24.78,31.43,41.19,54.57,73.64,51550.0,65380.0,85670.0,113500.0,153180.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2031,Chemists,NA,630.0,22.1,0.462,0.74,35.49,73830.0,4.8,20.14,26.43,34.98,44.13,52.96,41890.0,54970.0,72760.0,91790.0,110160.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2041,"Environmental Scientists and Specialists, Including Health",NA,2110.0,9.7,1.541,2.38,37.66,78320.0,4.5,21.96,28.13,35.35,45.74,58.33,45680.0,58510.0,73530.0,95150.0,121330.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2042,"Geoscientists, Except Hydrologists and Geographers",NA,630.0,12.3,0.458,1.81,40.48,84210.0,3.1,23.54,28.8,37.07,49.51,66.12,48970.0,59900.0,77110.0,102980.0,137530.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2043,Hydrologists,NA,190.0,15.1,0.14,2.58,41.61,86540.0,3.9,26.33,32.72,39.47,49.76,58.75,54770.0,68060.0,82100.0,103500.0,122210.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2099,"Physical Scientists, All Other",NA,270.0,7.7,0.197,0.98,43.53,90550.0,4.0,27.11,34.36,43.37,53.09,60.13,56390.0,71470.0,90210.0,110430.0,125070.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3011,Economists,NA,120.0,14.8,0.086,0.77,39.87,82930.0,2.8,25.35,32.62,39.6,45.38,56.95,52720.0,67840.0,82370.0,94380.0,118450.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3022,Survey Researchers,NA,80.0,23.6,0.059,0.44,38.6,80300.0,9.7,19.71,26.72,36.65,44.6,53.52,40990.0,55570.0,76230.0,92760.0,111320.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3031,"Clinical, Counseling, and School Psychologists",NA,780.0,9.3,0.569,0.72,38.7,80500.0,6.5,24.32,28.21,35.67,44.16,55.83,50590.0,58690.0,74200.0,91860.0,116130.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3039,"Psychologists, All Other",NA,180.0,19.2,0.129,1.56,33.5,69670.0,6.9,16.15,21.67,32.19,46.17,53.17,33580.0,45070.0,66960.0,96040.0,110590.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3041,Sociologists,NA,110.0,27.2,0.078,3.56,28.82,59950.0,2.3,21.02,24.22,26.65,33.08,41.93,43720.0,50380.0,55430.0,68810.0,87200.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3051,Urban and Regional Planners,NA,1540.0,6.4,1.123,3.76,34.89,72580.0,2.7,22.17,28.7,34.92,41.37,46.41,46110.0,59690.0,72620.0,86050.0,96540.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3091,Anthropologists and Archeologists,NA,100.0,27.8,0.072,1.73,27.96,58150.0,3.7,19.58,21.57,25.76,34.27,41.99,40720.0,44860.0,53580.0,71290.0,87330.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3092,Geographers,NA,**,**,**,**,32.91,68450.0,6.0,21.84,25.42,31.42,40.12,45.89,45440.0,52870.0,65350.0,83450.0,95440.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3094,Political Scientists,NA,90.0,45.7,0.062,1.5,34.74,72250.0,10.0,20.72,25.22,31.82,35.36,51.56,43100.0,52450.0,66180.0,73540.0,107250.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-3099,"Social Scientists and Related Workers, All Other",NA,410.0,9.7,0.297,1.21,33.99,70700.0,4.1,20.9,25.56,33.96,40.59,45.36,43470.0,53160.0,70630.0,84420.0,94350.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4011,Agricultural and Food Science Technicians,NA,40.0,28.7,0.026,0.19,19.27,40090.0,10.3,10.81,13.66,19.94,24.82,27.44,22480.0,28410.0,41480.0,51630.0,57080.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4021,Biological Technicians,NA,2080.0,10.2,1.521,2.71,20.4,42440.0,2.3,14.6,16.5,19.49,23.28,28.64,30370.0,34320.0,40550.0,48420.0,59570.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4031,Chemical Technicians,NA,350.0,11.6,0.257,0.55,19.6,40760.0,4.2,13.28,15.57,18.76,22.7,27.82,27630.0,32380.0,39020.0,47220.0,57860.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4041,Geological and Petroleum Technicians,NA,60.0,23.5,0.045,0.39,19.57,40700.0,4.8,14.08,16.8,19.76,21.69,22.85,29280.0,34940.0,41100.0,45110.0,47520.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4061,Social Science Research Assistants,NA,290.0,5.6,0.212,1.04,18.24,37930.0,2.2,13.85,15.63,17.42,20.15,23.22,28800.0,32510.0,36240.0,41910.0,48310.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4091,"Environmental Science and Protection Technicians, Including Health",NA,420.0,17.8,0.304,1.29,24.26,50470.0,5.1,15.75,18.36,22.43,28.95,36.74,32760.0,38180.0,46650.0,60210.0,76410.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4093,Forest and Conservation Technicians,NA,140.0,6.4,0.104,0.43,17.21,35800.0,2.6,11.96,12.79,16.06,19.67,28.39,24880.0,26600.0,33410.0,40920.0,59050.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-4099,"Life, Physical, and Social Science Technicians, All Other",NA,500.0,12.3,0.362,0.79,24.02,49970.0,3.3,16.71,19.83,23.23,27.81,32.76,34760.0,41260.0,48320.0,57850.0,68140.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-0000,Community and Social Service Occupations,major,18010.0,3.3,13.152,0.89,21.7,45130.0,1.8,12.39,15.72,20.73,26.46,32.84,25780.0,32710.0,43110.0,55030.0,68300.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1011,Substance Abuse and Behavioral Disorder Counselors,NA,760.0,23.2,0.558,0.93,19.21,39960.0,2.6,10.99,14.86,19.24,22.69,27.68,22870.0,30900.0,40010.0,47200.0,57580.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1012,"Educational, Guidance, School, and Vocational Counselors",NA,1950.0,5.1,1.427,0.75,27.24,56650.0,2.1,19.4,22.24,26.31,32.02,37.64,40350.0,46260.0,54720.0,66600.0,78300.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1013,Marriage and Family Therapists,NA,260.0,36.2,0.189,0.71,19.64,40860.0,4.3,13.97,16.04,18.46,22.77,27.44,29050.0,33360.0,38390.0,47370.0,57080.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1014,Mental Health Counselors,NA,1700.0,16.3,1.241,1.39,21.57,44870.0,2.9,15.05,16.99,20.67,25.49,30.36,31310.0,35330.0,42990.0,53030.0,63150.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1015,Rehabilitation Counselors,NA,3490.0,7.7,2.549,2.95,22.32,46420.0,3.9,14.45,16.68,21.49,26.45,29.91,30060.0,34690.0,44700.0,55020.0,62220.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1019,"Counselors, All Other",NA,50.0,16.9,0.037,0.18,25.34,52710.0,3.0,19.39,21.69,24.97,26.79,29.18,40340.0,45120.0,51930.0,55720.0,60690.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1021,"Child, Family, and School Social Workers",NA,1170.0,15.7,0.856,0.4,20.23,42080.0,3.2,12.59,15.43,18.79,24.2,30.71,26180.0,32090.0,39080.0,50340.0,63870.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1022,Healthcare Social Workers,NA,1290.0,8.6,0.94,0.9,28.07,58390.0,1.9,19.7,23.0,28.14,33.33,36.48,40980.0,47840.0,58530.0,69330.0,75880.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1023,Mental Health and Substance Abuse Social Workers,NA,590.0,12.5,0.432,0.48,23.2,48250.0,3.5,14.8,18.49,24.06,27.22,30.87,30780.0,38470.0,50040.0,56620.0,64210.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1029,"Social Workers, All Other",NA,720.0,13.7,0.529,1.07,22.18,46140.0,7.4,13.08,15.57,19.17,29.03,34.92,27200.0,32390.0,39870.0,60390.0,72630.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1091,Health Educators,NA,590.0,9.5,0.431,0.98,22.43,46650.0,6.7,14.91,16.59,20.15,26.16,34.04,31010.0,34510.0,41900.0,54410.0,70800.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1093,Social and Human Service Assistants,NA,3340.0,9.4,2.44,0.87,14.66,30480.0,2.3,10.1,11.54,13.83,17.18,20.72,21000.0,24010.0,28770.0,35740.0,43100.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1798,"Community and Social Service Specialists, All Other*",NA,1230.0,12.1,0.896,0.95,22.32,46430.0,5.1,11.65,14.79,21.19,29.91,34.64,24230.0,30760.0,44080.0,62220.0,72040.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2011,Clergy,NA,170.0,12.7,0.125,0.38,26.1,54280.0,5.4,14.01,21.47,26.14,29.9,36.75,29140.0,44650.0,54370.0,62180.0,76440.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2099,"Religious Workers, All Other",NA,**,**,**,**,23.68,49250.0,10.5,11.44,19.64,24.33,29.44,34.29,23790.0,40850.0,50610.0,61240.0,71330.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-0000,Legal Occupations,major,13200.0,4.6,9.638,1.23,44.52,92610.0,4.2,18.01,25.74,36.21,57.82,79.25,37470.0,53540.0,75310.0,120260.0,164830.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1011,Lawyers,NA,7100.0,7.2,5.183,1.16,59.08,122890.0,4.2,30.46,37.95,53.07,71.7,#,63370.0,78930.0,110390.0,149140.0,#,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1012,Judicial Law Clerks,NA,**,**,**,**,28.08,58410.0,6.5,17.46,23.13,23.64,31.9,49.95,36320.0,48120.0,49180.0,66360.0,103910.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",NA,170.0,1.3,0.121,1.08,46.03,95730.0,4.4,33.19,37.38,41.98,50.37,70.22,69030.0,77740.0,87310.0,104760.0,146050.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1022,"Arbitrators, Mediators, and Conciliators",NA,80.0,45.2,0.061,1.14,36.77,76470.0,10.9,21.44,27.22,31.93,41.25,64.9,44580.0,56620.0,66420.0,85800.0,134990.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-1023,"Judges, Magistrate Judges, and Magistrates",NA,270.0,29.6,0.198,0.96,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-2011,Paralegals and Legal Assistants*,NA,3980.0,9.6,2.903,1.48,25.46,52960.0,3.7,15.17,17.94,24.42,31.47,37.25,31550.0,37310.0,50790.0,65450.0,77470.0,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
