AREA,AREA_NAME,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,7500,9.3,3.711,1.32,NA,18.37,38210,2.4,12.9,15.37,17.66,21.01,25.57,26840,31970,36740,43690,53190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,2460,12.5,1.215,0.7,NA,18.55,38580,2.5,12.37,13.9,17.36,21.83,28.32,25730,28920,36110,45410,58910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,59680,4.1,29.532,1,NA,18.24,37950,2.8,12.21,13.17,15.72,18.85,24.39,25400,27400,32700,39210,50720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,2890,14.6,1.431,1.62,NA,33.46,69590,4,16.7,19.66,25.88,41.38,60.33,34740,40900,53820,86070,125480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,5940,11.1,2.941,1.05,NA,34.89,72560,5.3,16.57,21.68,28.67,41.29,59.93,34460,45100,59630,85870,124650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,4420,9.7,2.188,0.73,NA,40.75,84760,7.6,17.08,20.7,29.29,47.51,77.58,35520,43050,60920,98810,161370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,940,15.5,0.467,1.03,NA,27.5,57200,6,15.78,20.49,26.2,32.91,43.78,32820,42620,54490,68450,91070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,12710,7.9,6.288,0.89,NA,36.67,76280,5.4,15.8,21.67,31.11,44.99,62.35,32860,45070,64700,93580,129690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6720,11.1,3.327,1.59,NA,47.1,97960,4.9,22.89,30.55,38.56,60.84,83.63,47600,63550,80210,126550,173950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,22680,6.6,11.221,1.23,NA,37.96,78960,2.6,18.65,24.46,32.21,45.3,63.87,38790,50870,67000,94230,132860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,1730,30.4,0.857,1.62,NA,16.01,33310,2.6,12.67,13.87,15.8,18.04,19.43,26350,28850,32870,37520,40410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,520,24.3,0.257,0.88,NA,35.54,73930,6.8,23.43,26.25,29.48,36.95,58.9,48720,54610,61310,76860,122510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,6230,11.3,3.082,2.79,NA,32.81,68250,5.2,16.9,19.97,29.05,39.53,56.68,35160,41540,60430,82210,117890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,610,15.7,0.299,0.69,NA,49.95,103890,3.2,29.39,37.42,49.49,61.52,74.04,61140,77840,102950,127960,154000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,1080,23.3,0.536,0.58,NA,20.7,43060,5.9,13.03,14.92,17.93,25.94,33.34,27100,31030,37290,53940,69360,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,170,42.2,0.083,1.36,NA,17.66,36730,3,15.35,16.23,17.54,18.87,21.47,31940,33750,36490,39260,44660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,970,18.7,0.481,0.59,NA,22.97,47780,4.2,13.56,16.08,18.92,29.53,38.89,28200,33460,39350,61410,80900,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,232540,1.8,115.065,0.87,NA,23.16,48180,0.6,14.76,17.32,21.45,27.55,33.51,30710,36020,44610,57290,69690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,17970,2.8,8.893,0.88,NA,35.12,73050,1.3,20.6,25.45,31.89,41.76,54.1,42860,52940,66340,86850,112520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,530,15.4,0.264,0.57,NA,18.07,37580,1.8,13.97,15.73,17.66,19.78,23.09,29050,32720,36740,41140,48030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,1870,8.2,0.927,0.58,NA,22.46,46720,7.3,12.63,14.67,19.02,25.89,38.09,26260,30510,39570,53850,79220,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,6090,7.7,3.015,0.95,NA,23.25,48360,1.6,16.98,19.44,22.84,27.12,30.5,35310,40440,47500,56420,63430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,17390,3.6,8.606,0.84,NA,23.46,48790,1,15.74,19.12,22.85,27.56,31.74,32740,39770,47520,57330,66010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,560,11.9,0.277,2.84,NA,14.37,29890,3.4,12.04,12.43,13.96,15.73,18.13,25040,25850,29030,32710,37720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,2020,6.2,0.999,1.03,NA,26.32,54750,1.3,17.99,21.96,26.48,30.37,35.32,37420,45670,55080,63170,73470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,620,38.5,0.306,0.68,NA,23.05,47930,1.6,16.87,19.58,22.56,26.59,30.07,35100,40720,46930,55310,62540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,4100,7.3,2.027,0.67,NA,18.06,37550,1.9,13.99,15.75,17.55,19.51,23.34,29110,32770,36500,40580,48550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,240,30.5,0.118,0.57,NA,23.96,49840,10.7,12.02,14.98,21.47,26.57,34.61,24990,31160,44660,55260,71990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,400,16.8,0.2,0.61,NA,27.46,57110,2,19.66,22.47,26.75,31.39,37.68,40900,46740,55630,65300,78370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,**,**,**,**,NA,18.84,39190,5.8,15.9,17,18.37,20.89,23.37,33070,35360,38200,43450,48620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,1230,7.8,0.61,0.58,NA,27.3,56790,1.5,19.6,23.5,26.95,30.74,35.97,40780,48880,56050,63940,74810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,140,42.8,0.07,0.38,NA,19.95,41490,6.1,12.4,16.23,19.63,23.28,27.37,25790,33760,40830,48420,56920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,37410,3.9,18.51,0.93,NA,21.45,44610,1.1,14.27,16.47,19.47,24.76,30.94,29680,34270,40490,51500,64350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,1850,2.8,0.917,0.96,NA,24.56,51080,1.7,18.31,20.84,25.13,27.86,30.26,38090,43340,52270,57950,62940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,800,14.9,0.396,0.57,NA,19.34,40220,1.4,14.52,16.4,18.64,22.24,24.84,30200,34120,38760,46260,51670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,2260,5.5,1.118,0.61,NA,14.95,31090,2,12.45,13.15,14.54,16.77,18.59,25890,27340,30240,34870,38680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,2290,11.7,1.134,0.88,NA,19.84,41270,2.8,13.82,16.66,20.11,23.03,25.21,28750,34650,41830,47900,52440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,960,5.3,0.474,0.81,NA,16.8,34940,2.2,13.04,14.32,16.58,18.85,21.97,27130,29780,34480,39200,45700,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,1940,8.2,0.958,0.67,NA,22.54,46890,2.2,15.59,18.47,22.77,27.15,30.06,32440,38410,47360,56470,62520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,**,**,**,**,NA,19.33,40200,3.8,13.74,15.49,20.43,22.97,24.49,28590,32230,42490,47770,50940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,4710,49.9,2.329,2.49,NA,22.67,47150,3.8,14.77,17.67,22,27.4,30.92,30730,36760,45750,57000,64310,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,1760,9.5,0.873,1.09,NA,22.5,46810,1.1,16.59,19.31,22.16,25.23,29.45,34510,40160,46100,52480,61250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,14880,4.8,7.364,1.02,NA,17.74,36890,1.1,12.73,14.93,17.45,20.06,23.56,26470,31050,36300,41720,49010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2960,3.9,1.463,1.74,NA,20.85,43360,2.6,13.54,15.86,18.99,26.25,31.21,28150,32980,39500,54600,64910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,1900,7.1,0.941,0.9,NA,21.82,45380,2,16.07,18.39,21.57,24.76,28.04,33430,38260,44860,51490,58320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,1690,8.2,0.834,1.28,NA,26.17,54440,5,17.01,19.7,23.6,29.6,41.43,35380,40970,49090,61570,86180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,600,25.7,0.295,0.58,NA,17.92,37280,1.5,15.71,16.56,17.87,19.24,21.2,32670,34440,37180,40010,44090,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,710,9.9,0.35,0.54,NA,30.95,64380,2.9,22.46,27,31.93,36.06,38.72,46710,56160,66410,75010,80530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2770,10.4,1.369,1.01,NA,25.81,53680,3.7,16.6,19.28,23.92,29.65,37.89,34530,40100,49750,61670,78820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,**,**,**,**,NA,25.65,53360,7.3,17.51,20.13,24.11,29.37,35.56,36420,41880,50140,61080,73960,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,660,0,0.327,0.59,NA,24.77,51520,2,17.2,20.75,29.2,29.21,29.79,35770,43160,60740,60750,61970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,3600,0,1.782,0.77,NA,25.65,53340,2.6,17.79,19.44,28.38,30.97,31.05,37010,40440,59030,64410,64570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,1480,0,0.734,1.05,NA,25.72,53500,2.8,17.2,21.34,28.92,29.21,29.46,35770,44380,60150,60750,61270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,7800,9.4,3.86,1.53,NA,25.31,52640,3,16.2,18.53,23.71,30.83,38.34,33700,38540,49320,64130,79750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,8150,5,4.032,0.84,NA,21.08,43860,2.3,14.06,16.32,18.95,24.28,33.12,29240,33950,39420,50500,68880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,540,32.1,0.266,0.64,NA,20.74,43130,2.7,14.95,17.46,21.12,24.08,26.02,31090,36310,43920,50080,54120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5970,4.9,2.954,0.8,NA,31.63,65780,1.7,21.43,26.49,31.83,36.85,41.47,44560,55100,66200,76640,86260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,1780,16.4,0.879,0.77,NA,28.4,59080,4.6,16.94,20.68,28.73,35.48,39.61,35240,43020,59760,73790,82390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,5170,7.4,2.556,0.62,NA,22.22,46210,1.3,16.88,19.21,22,25.06,28.9,35110,39950,45760,52130,60110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,17380,4.2,8.599,0.62,NA,22.51,46830,0.9,15.8,18.29,22.29,26.94,30.03,32850,38040,46370,56030,62470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,1250,18.3,0.617,0.57,NA,20.21,42030,3.4,15.01,16.5,18.52,22.67,29.21,31220,34320,38530,47150,60750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,160,22.8,0.08,0.25,NA,26.92,55990,7.1,17.89,20.23,25.22,33.65,38.41,37210,42070,52460,70000,79890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,80,33,0.039,0.66,NA,19.47,40500,10.9,12.27,12.68,15.4,23.6,30.82,25510,26380,32040,49090,64110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,2200,18.3,1.09,0.62,NA,23.84,49580,1.5,17.04,19.99,23.4,27.56,31.25,35450,41590,48670,57320,65000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,650,11.3,0.323,0.57,NA,18.05,37550,2.5,12.5,15.39,17.72,20.28,23.97,26000,32010,36850,42190,49860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,38650,3.2,19.126,0.95,NA,21.27,44230,0.9,14.2,16.61,19.81,25.23,30.13,29540,34540,41200,52470,62670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,520,32.9,0.257,0.82,NA,17.18,35730,4.8,12.37,13.11,15.51,19.02,25.46,25730,27270,32260,39560,52970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,50,37.4,0.026,0.5,NA,25.3,52630,2.7,17.92,21.19,25.8,29.33,31.47,37280,44070,53670,61000,65450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,290,10.3,0.142,2.13,NA,33.92,70550,8.1,21.11,26.12,32.47,39.54,49.32,43910,54320,67550,82250,102590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,2950,12.1,1.462,1.14,NA,21.76,45260,2.2,14.43,16.87,20.33,24.27,30.46,30020,35090,42280,50470,63370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1930,17.5,0.953,0.29,NA,18.82,39140,4.5,12.11,12.45,16.34,23.1,29.38,25200,25900,33990,48050,61110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,130,29.1,0.065,0.42,NA,29.76,61890,7.5,15.69,22,28.25,40.77,46.96,32640,45770,58770,84790,97680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,100,41.9,0.051,0.55,NA,30.65,63750,3.8,21.73,25.71,31.02,34.52,40.28,45190,53470,64520,71790,83780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-2041,"Graders and Sorters, Agricultural Products",detailed,**,**,**,**,NA,14.84,30860,5.4,12.08,12.19,12.36,17.32,22.16,25130,25350,25710,36020,46100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,650,35.2,0.322,0.16,NA,15.8,32870,4.8,12.09,12.35,15.01,17.95,22,25150,25690,31210,37340,45760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,370,14.1,0.184,0.74,NA,15.79,32850,5.5,12.02,12.51,14.45,18.48,22.89,25000,26010,30050,38440,47610,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-2099,"Agricultural Workers, All Other",detailed,**,**,**,**,NA,17.38,36150,3.1,12.03,12.26,14.59,19.41,27.6,25030,25500,30340,40370,57400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,100,14.8,0.051,1.12,NA,15.41,32060,8.6,12.22,12.22,12.23,12.23,32.61,25420,25420,25430,25440,67830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,130,22.2,0.063,0.35,NA,24.98,51950,2.7,19.59,21.96,25.37,28.4,30.25,40750,45670,52760,59070,62920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-4023,Log Graders and Scalers,detailed,60,23.4,0.028,1.27,NA,21.47,44650,4.7,15.79,20.19,22.16,24.11,25.53,32840,42000,46090,50160,53100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,60,33,0.031,1.22,NA,26.75,55630,4.2,20.69,25.1,27.34,29.58,30.98,43040,52210,56870,61530,64430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,96690,1.7,47.842,1.13,NA,32.78,68180,1.1,17.93,22.94,30.47,42.28,50.16,37290,47720,63370,87950,104340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,9850,4.2,4.876,1.14,NA,44.44,92420,1.6,26.51,34.48,44.92,54.78,62.5,55150,71710,93440,113940,130010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,670,7.5,0.334,0.81,NA,36.58,76080,5.9,24.29,28.69,39.2,45.14,48.5,50520,59680,81530,93900,100880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,100,45.7,0.048,0.57,NA,25.02,52050,4.5,19.39,21.83,25.44,28.58,30.47,40320,45400,52910,59460,63380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,15460,6.1,7.65,1.53,NA,32.88,68400,1.8,21.69,26.15,30.51,40.84,47.52,45110,54390,63460,84950,98830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,610,32.7,0.302,1.7,NA,21.71,45150,3.1,15.18,17.8,21.42,24.52,29.62,31570,37030,44550,50990,61620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,830,23.8,0.411,1.49,NA,26.46,55040,5.8,17.62,21.55,25.65,30.3,37.24,36640,44820,53350,63030,77460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,2690,16.7,1.332,1,NA,36.07,75020,4.3,22.21,26.99,39.5,45.01,48.26,46190,56140,82160,93620,100390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,17610,5.3,8.712,1.25,NA,25.34,52710,1.6,16.2,19.02,23.73,31.16,37.62,33690,39560,49350,64800,78240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,4700,7.7,2.325,0.84,NA,36.67,76260,1.9,24.78,29.54,37.6,44.64,48.61,51540,61450,78210,92860,101100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,3150,13.4,1.557,2.22,NA,31.71,65960,4.6,18.44,23.56,29.91,41.79,47.2,38360,49000,62220,86930,98180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,1500,11.2,0.743,6.07,NA,33.92,70560,3.7,22.11,26.62,31.73,42.4,48.18,46000,55370,66000,88200,100210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,10420,4.3,5.156,1.1,NA,36.51,75940,2.8,18.88,24.8,36.01,47.2,56.82,39270,51590,74890,98180,118180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,1440,27.7,0.712,2,NA,34.44,71640,5.5,18.09,23.76,38.48,45.52,48.86,37620,49420,80040,94680,101630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,750,48.7,0.371,1.62,NA,33.31,69290,21.1,14.98,19.53,30.93,50.12,57.96,31170,40620,64330,104260,120560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,410,49.7,0.204,1.12,NA,36,74880,10.3,25.47,28.32,33.67,41.98,54.73,52980,58900,70040,87320,113830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,5770,6.9,2.853,1.8,NA,21.42,44550,2.6,16.07,17.67,20.46,24.38,28.94,33420,36750,42560,50710,60200,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,570,15.6,0.282,1.14,NA,33.34,69350,3.2,19.04,31.06,34.82,38.2,41.03,39600,64600,72420,79460,85340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,5040,8.8,2.496,0.83,NA,38.57,80220,3.4,20.03,26.96,38.01,49.76,59.96,41660,56070,79050,103500,124710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,190,41.2,0.093,0.5,NA,35.72,74300,3.7,26.28,29.17,35.87,42.71,47.01,54660,60680,74600,88840,97790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,270,26.8,0.132,1.03,NA,35.9,74670,12,19.44,27.12,38.28,45.62,49.43,40440,56400,79610,94890,102800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,2900,10.1,1.436,1.63,NA,31.38,65270,4.5,22.07,26.41,30.37,36.46,42.86,45920,54930,63180,75830,89160,,
